score,label
0.3965643122792244,0
0.3962852358818054,0
0.3947611376643181,0
0.3944956809282303,0
0.3955191299319267,0
0.39496034383773804,0
0.3940449208021164,0
0.39109480381011963,0
0.3898443728685379,0
0.3886876627802849,0
0.38834597915410995,0
0.3877665176987648,0
0.384638287127018,0
0.38436273485422134,0
0.38315795361995697,0
0.38206174224615097,0
0.37474920600652695,0
0.386992909014225,0
0.37357495725154877,0
0.3719489127397537,0
0.3635360673069954,0
0.3629196211695671,0
0.3514024168252945,0
0.3523315265774727,0
0.346925750374794,0
0.3561134934425354,0
0.35403507202863693,0
0.3553350567817688,0
0.36313512176275253,0
0.36169347912073135,0
0.3592260628938675,0
0.36207790672779083,0
0.3660287633538246,0
0.3675685152411461,0
0.36785466223955154,0
0.37333329021930695,0
0.37134701013565063,0
0.3742355704307556,0
0.3771229609847069,0
0.37799375504255295,0
0.37750741839408875,0
0.3795468658208847,0
0.3878510370850563,0
0.3874865919351578,0
0.3932125046849251,0
0.3947235196828842,0
0.39546939730644226,0
0.4014858677983284,0
0.3985862731933594,0
0.399563305079937,0
0.3996850848197937,0
0.39910466969013214,0
0.3978397995233536,0
0.39701054990291595,0
0.4012964516878128,0
0.40067308396101,0
0.40035416185855865,0
0.3953615128993988,0
0.3945953994989395,0
0.39137692749500275,0
0.39097773283720016,0
0.39137502014636993,0
0.3927040696144104,0
0.3960636034607887,0
0.4043775945901871,0
0.4130123481154442,0
0.4183102548122406,0
0.422441728413105,0
0.4341328516602516,0
0.44314194470643997,0
0.44056450575590134,0
0.4385058283805847,0
0.4378019794821739,0
0.4348592385649681,0
0.43313684314489365,0
0.4262266978621483,0
0.4223499000072479,0
0.41032736003398895,0
0.39606883376836777,0
0.37315523624420166,0
0.3474027216434479,0
0.3447309583425522,0
0.3390491455793381,0
0.3269871920347214,0
0.3270942270755768,0
0.3278984874486923,0
0.33078421652317047,0
0.3326568454504013,0
0.3348620682954788,0
0.33581918478012085,0
0.34032686054706573,0
0.35135407745838165,0
0.35439344495534897,0
0.35927534848451614,0
0.3594944700598717,0
0.36481185257434845,0
0.3665340393781662,0
0.3658265545964241,0
0.3674897775053978,0
0.3689499571919441,0
0.37122105807065964,0
0.37132713943719864,0
0.3715686649084091,0
0.37363290041685104,0
0.372296005487442,0
0.3737098425626755,0
0.37306564301252365,0
0.3739672675728798,0
0.37538428604602814,0
0.37416551262140274,0
0.3751980885863304,0
0.37525132298469543,0
0.37544625997543335,0
0.37532009929418564,0
0.3748728483915329,0
0.3731219321489334,0
0.3757535293698311,0
0.3764842376112938,0
0.3763093426823616,0
0.37700824439525604,0
0.3773619532585144,0
0.37942203879356384,0
0.37965071201324463,0
0.38069718331098557,0
0.3773443177342415,0
0.37955334037542343,0
0.38031693547964096,0
0.38141968846321106,0
0.38107677549123764,0
0.38234182447195053,0
0.3834596201777458,0
0.3853358253836632,0
0.38915008306503296,0
0.3891763985157013,0
0.387452207505703,0
0.3880554288625717,0
0.38735052943229675,0
0.38968757539987564,0
0.38766323029994965,0
0.3873593732714653,0
0.39202573895454407,0
0.3947640582919121,0
0.3990808501839638,0
0.40197229385375977,0
0.4053996279835701,0
0.40536849200725555,0
0.40492596477270126,0
0.40656647086143494,0
0.4083126187324524,0
0.40588342398405075,0
0.41418983042240143,0
0.41330627351999283,0
0.40862785279750824,0
0.41100744903087616,0
0.40714969485998154,0
0.40658993273973465,0
0.3890161067247391,0
0.37468815594911575,0
0.36605945229530334,0
0.36299169063568115,0
0.3531271070241928,0
0.35184289515018463,0
0.3445899188518524,0
0.346297487616539,0
0.345056876540184,0
0.34146733582019806,0
0.3329080492258072,0
0.32856692373752594,0
0.326241210103035,0
0.3283322751522064,0
0.32201287150382996,0
0.32408612966537476,0
0.32479923963546753,0
0.3199015259742737,0
0.3229234665632248,0
0.32578808069229126,0
0.3272200673818588,0
0.34985142946243286,0
0.370782807469368,0
0.37451255321502686,0
0.3806312680244446,0
0.3861973136663437,0
0.3902086466550827,0
0.3900701701641083,0
0.3918376863002777,0
0.3956068828701973,0
0.3979465812444687,0
0.403170570731163,0
0.4067225456237793,0
0.40638820827007294,0
0.39373208582401276,0
0.37595345079898834,0
0.3730231523513794,0
0.3653180003166199,0
0.36642682552337646,0
0.3736233413219452,0
0.3876435160636902,0
0.38983868062496185,0
0.3951665014028549,0
0.3935464769601822,0
0.3954096585512161,0
0.39655567705631256,0
0.3969319760799408,0
0.39909186214208603,0
0.39878711104393005,0
0.40094298124313354,0
0.4016173481941223,0
0.3897968754172325,0
0.388459712266922,0
0.3847779482603073,0
0.3843671530485153,0
0.38406607508659363,0
0.37726423144340515,0
0.374468669295311,0
0.3716158866882324,0
0.3720306158065796,0
0.37320365011692047,0
0.36848749220371246,0
0.3708060085773468,0
0.37393873929977417,0
0.3818330466747284,0
0.3845828175544739,0
0.3857591301202774,0
0.3931756764650345,0
0.3982635587453842,0
0.4060932323336601,0
0.4121881425380707,0
0.41279930621385574,0
0.4147201105952263,0
0.41474052518606186,0
0.4148426130414009,0
0.41130752116441727,0
0.41193006932735443,0
0.41038864105939865,0
0.40899352729320526,0
0.40865082293748856,0
0.40801990032196045,0
0.40555520355701447,0
0.4040880352258682,0
0.4041280448436737,0
0.40389180928468704,0
0.40472642332315445,0
0.4046609550714493,0
0.4036884382367134,0
0.401641845703125,0
0.40138450264930725,0
0.4001571536064148,0
0.3997231274843216,0
0.3976641222834587,0
0.39557626098394394,0
0.3954975977540016,0
0.39227208495140076,0
0.38857437670230865,0
0.3930693343281746,0
0.3883589282631874,0
0.3864670619368553,0
0.3848485052585602,0
0.38321325927972794,0
0.37529218196868896,0
0.37290993332862854,0
0.37009699642658234,0
0.36584916710853577,0
0.3629886955022812,0
0.3514413982629776,0
0.34679603576660156,0
0.3427537679672241,0
0.3448294699192047,0
0.345696359872818,0
0.35075388848781586,0
0.35343165695667267,0
0.3555201292037964,0
0.3595288544893265,0
0.3607443571090698,0
0.36592522263526917,0
0.36659105122089386,0
0.3676750659942627,0
0.368213415145874,0
0.3700159043073654,0
0.3695738762617111,0
0.3682190179824829,0
0.36808742582798004,0
0.36691755056381226,0
0.3670770972967148,0
0.367694154381752,0
0.36822447180747986,0
0.36718785762786865,0
0.3665037006139755,0
0.3671342730522156,0
0.3682926893234253,0
0.3687087893486023,0
0.3633948266506195,0
0.35856734216213226,0
0.3573027104139328,0
0.35771894454956055,0
0.3567051589488983,0
0.3543243408203125,0
0.3512350171804428,0
0.35144950449466705,0
0.3487711399793625,0
0.34724198281764984,0
0.3467063307762146,0
0.3480745553970337,0
0.3485468327999115,0
0.35594235360622406,0
0.3564331531524658,0
0.3613739609718323,0
0.36373305320739746,0
0.37108978629112244,0
0.3763093948364258,0
0.3774348497390747,0
0.38166268169879913,0
0.38360169529914856,0
0.38619840145111084,0
0.39208484441041946,0
0.3945685997605324,0
0.4000796899199486,0
0.40119341015815735,0
0.4006395637989044,0
0.40241116285324097,0
0.40384361147880554,0
0.40404997766017914,0
0.403364896774292,0
0.40342922508716583,0
0.40297602862119675,0
0.40471675246953964,0
0.4037650004029274,0
0.40213827043771744,0
0.3996431455016136,0
0.39782198518514633,0
0.3964179828763008,0
0.39897385239601135,0
0.3946748599410057,0
0.3695869445800781,1
0.3703955411911011,1
0.3687404543161392,1
0.36406587064266205,1
0.3582160919904709,1
0.3587411344051361,1
0.35189539194107056,1
0.34943443536758423,1
0.3447541892528534,1
0.3422013521194458,1
0.3374425321817398,1
0.3360048234462738,1
0.33609308302402496,1
0.32647576928138733,1
0.32266101241111755,1
0.32306866347789764,1
0.32402972877025604,1
0.32477398216724396,1
0.32395942509174347,1
0.32558730244636536,1
0.324495330452919,1
0.3226455748081207,1
0.3220251500606537,1
0.3192480057477951,1
0.3183085173368454,1
0.31880730390548706,1
0.321049302816391,1
0.3225708305835724,1
0.32346197962760925,1
0.3322104811668396,1
0.3391773849725723,1
0.3499283269047737,1
0.341235026717186,1
0.35297973453998566,1
0.33684568107128143,1
0.3366875872015953,1
0.3302619829773903,1
0.3143608644604683,1
0.3133024722337723,1
0.3128037303686142,1
0.31491681933403015,1
0.3095363527536392,1
0.30286581814289093,1
0.3227054923772812,1
0.33888886868953705,1
0.3523806780576706,1
0.3575766235589981,1
0.3583263009786606,1
0.35242216289043427,1
0.3407042771577835,1
0.3253571093082428,1
0.24806220829486847,1
0.2411736249923706,1
0.2351774275302887,1
0.23524153232574463,1
0.21926596760749817,1
0.21228043735027313,1
0.21593855321407318,1
0.21865136921405792,1
0.19686885178089142,1
0.19083458185195923,1
0.17617355287075043,1
0.15169012546539307,1
0.11351729929447174,1
0.06732997298240662,1
0.04006794095039368,1
0.053283870220184326,1
0.06251896917819977,1
0.06568446755409241,1
0.08636152744293213,1
0.07342137396335602,1
0.08525864779949188,1
0.08773235976696014,1
0.08229365944862366,1
0.08318401873111725,1
0.0877707302570343,1
0.09298594295978546,1
0.11971962451934814,1
0.1420600861310959,1
0.17272299528121948,1
0.20152373611927032,1
0.23202605545520782,1
0.24126729369163513,1
0.2406078726053238,1
0.2758459597826004,1
0.2995923012495041,1
0.3051808774471283,1
0.311508908867836,1
0.3202684819698334,1
0.3102021664381027,1
0.30060286819934845,1
0.29629628360271454,1
0.29422591626644135,1
0.28457051515579224,1
0.26288066804409027,1
0.24456515908241272,1
0.22080940008163452,1
0.20830020308494568,1
0.2152176946401596,1
0.19079715013504028,1
0.16627240180969238,1
0.15072385966777802,1
0.13870520889759064,1
0.11449186503887177,1
0.123250812292099,1
0.1323259472846985,1
0.12375740706920624,1
0.1260196715593338,1
0.1304028481245041,1
0.11957478523254395,1
0.11730827391147614,1
0.11888964474201202,1
0.11938260495662689,1
0.10690559446811676,1
0.10857141017913818,1
0.10293944180011749,1
0.09185893833637238,1
0.09512461721897125,1
0.10721281170845032,1
0.10773509740829468,1
0.11908751726150513,1
0.149287611246109,1
0.1379837542772293,1
0.15895989537239075,1
0.14999228715896606,1
0.14992021024227142,1
0.14023491740226746,1
0.16147686541080475,1
0.18889781832695007,1
0.18613387644290924,1
0.17509615421295166,1
0.1709805428981781,1
0.1697467863559723,1
0.1752362996339798,1
0.19021113216876984,1
0.1920342892408371,1
0.23433832824230194,1
0.24525722861289978,1
0.2610841244459152,1
0.26158614456653595,1
0.2755337804555893,1
0.2899274528026581,1
0.2998732030391693,1
0.3061222732067108,1
0.3001526743173599,1
0.3036555051803589,1
0.28458811342716217,1
0.275960236787796,1
0.2717609256505966,1
0.26564668118953705,1
0.2605455219745636,1
0.25932957231998444,1
0.254934623837471,1
0.2391946017742157,1
0.23885667324066162,1
0.2277853935956955,1
0.23462963104248047,1
0.2244166135787964,1
0.1918693482875824,1
0.19448523223400116,1
0.1723061054944992,1
0.16826286911964417,1
0.15515075623989105,1
0.13210175931453705,1
0.11955998837947845,1
0.12353447079658508,1
0.11851654946804047,1
0.11723099648952484,1
0.10935336351394653,1
0.10328800976276398,1
0.10693792998790741,1
0.11161485314369202,1
0.1379014402627945,1
0.1362384855747223,1
0.16426056623458862,1
0.15068936347961426,1
0.1876593381166458,1
0.20914827287197113,1
0.20599579811096191,1
0.18722639977931976,1
0.19662946462631226,1
0.1943245828151703,1
0.1918896734714508,1
0.18940724432468414,1
0.1884632706642151,1
0.19051150977611542,1
0.1926334649324417,1
0.18040204048156738,1
0.18961241841316223,1
0.1730128973722458,1
0.17753490805625916,1
0.2034943401813507,1
0.20892959833145142,1
0.21608330309391022,1
0.2273755967617035,1
0.2548147737979889,1
0.2722671926021576,1
0.27681398391723633,1
0.28677383065223694,1
0.30288052558898926,1
0.3492092490196228,1
0.3451284170150757,1
0.3412943482398987,1
0.33630338311195374,1
0.3336430788040161,1
0.3319500535726547,1
0.3329380601644516,1
0.32827331125736237,1
0.31318850815296173,1
0.30286020040512085,1
0.29704004526138306,1
0.28256580233573914,1
0.27873899042606354,1
0.27765321731567383,1
0.2698310911655426,1
0.2501624673604965,1
0.23171484470367432,1
0.19994717836380005,1
0.18068450689315796,1
0.18193025887012482,1
0.17143484950065613,1
0.16029058396816254,1
0.13150636851787567,1
0.12860631942749023,1
0.10411985218524933,1
0.1182890236377716,1
0.08928637206554413,1
0.0971919596195221,1
0.1127062737941742,1
0.1091725081205368,1
0.11248859763145447,1
0.015235334634780884,1
-0.001503676176071167,1
0.06365132331848145,1
0.07871522009372711,1
0.11334368586540222,1
0.1157444417476654,1
0.09365276992321014,1
0.11164917051792145,1
0.12384821474552155,1
0.16076958179473877,1
0.16522487998008728,1
0.14693385362625122,1
0.1351541131734848,1
0.15965330600738525,1
0.22231081128120422,1
0.22971732914447784,1
0.23711998015642166,1
0.23373395949602127,1
0.2573468089103699,1
0.24914268404245377,1
0.22976155579090118,1
0.19198691844940186,1
0.16757702827453613,1
0.14008061587810516,1
0.1186666488647461,1
0.10833248496055603,1
0.09927503764629364,1
0.09502223134040833,1
0.08068899810314178,1
0.08344489336013794,1
0.09923245012760162,1
0.11802120506763458,1
0.15862832963466644,1
0.19931761920452118,1
0.2237282693386078,1
0.21737509965896606,1
0.23329272121191025,1
0.2580167353153229,1
0.2922606095671654,1
0.3132091537117958,1
0.31063738465309143,1
0.31488172709941864,1
0.31132904440164566,1
0.3032117560505867,1
0.24276825785636902,1
0.2225143015384674,1
0.20133942365646362,1
0.19764916598796844,1
0.2025534212589264,1
0.24025912582874298,1
0.2476380541920662,1
0.2483048364520073,1
0.24775195866823196,1
0.2562864273786545,1
0.24746446311473846,1
0.231520414352417,1
0.2306300401687622,1
0.2050689458847046,1
0.19731716811656952,1
0.18290963768959045,1
0.1841832995414734,1
0.17439012229442596,1
0.15356825292110443,1
0.14982570707798004,1
0.15226413309574127,1
0.13533447682857513,1
0.12701067328453064,1
0.12969808280467987,1
0.13094328343868256,1
0.1356649398803711,1
0.13989828526973724,1
0.1397140771150589,1
0.16167688369750977,1
0.14184890687465668,1
0.1436779499053955,1
0.14564968645572662,1
0.14359821379184723,1
0.14680643379688263,1
0.1554964929819107,1
0.14639143645763397,1
0.15813514590263367,1
0.1749805510044098,1
0.19252951443195343,1
0.2045137584209442,1
0.21291093528270721,1
0.22134192287921906,1
0.2232767939567566,1
0.22470097243785858,1
0.23300579190254211,1
0.23870734870433807,1
0.2423362135887146,1
0.2557030916213989,1
0.2354689985513687,1
0.24696797132492065,1
0.21755795180797577,1
0.2140304297208786,1
0.21643997728824615,1
0.20969630777835846,1
0.19961467385292053,1
0.22281818091869354,1
0.23905478417873383,1
0.24685649573802948,1
0.24508118629455566,1
0.2424156367778778,1
0.24256770312786102,1
0.24414408206939697,1
0.244209423661232,1
0.2344055473804474,1
0.24439911544322968,1
0.23976190388202667,1
0.24129244685173035,1
0.2361496537923813,1
0.2369314432144165,1
0.27107591927051544,1
0.2641664445400238,1
0.2935500293970108,1
0.3117884397506714,1
0.3307447284460068,1
0.37000714987516403,1
0.3748015910387039,1
0.3699543997645378,1
0.3737557902932167,1
0.37673716247081757,1
0.3757966533303261,1
0.3778374269604683,1
0.3754906952381134,1
0.37571775913238525,1
0.37965964525938034,1
0.37903308123350143,1
0.37684713304042816,1
0.376248300075531,1
0.37402327358722687,1
0.3702782914042473,1
0.3735060840845108,1
0.3778707683086395,1
0.3799854665994644,1
0.3818313106894493,1
0.3785945624113083,1
0.3793487772345543,1
0.3764929324388504,1
0.3591605946421623,1
0.3557613417506218,1
0.350802019238472,1
0.32651321589946747,1
0.32767537236213684,1
0.3238222002983093,1
0.3184193968772888,1
0.314175620675087,1
0.32066018879413605,1
0.31600597500801086,1
0.34215208888053894,1
0.3365055173635483,1
0.3330574184656143,1
0.34209153056144714,1
0.3335869014263153,1
0.3291172683238983,1
0.3197856545448303,1
0.301370769739151,1
0.3042101711034775,1
0.29895004630088806,1
0.2976796627044678,1
0.2900298684835434,1
0.2383679449558258,1
0.21178047358989716,1
0.18952018022537231,1
0.18051332235336304,1
0.1711300164461136,1
0.15280285477638245,1
0.14131860435009003,1
